country_code,shop_id,new_potential
MX,5764607524612082128,T2
MX,5764607586654228249,T3
MX,5764607952888266856,T1
MX,5764608022756982933,T3
MX,5764607589233724008,T3
MX,5764607563304537028,T1
MX,5764607653444323944,T3
MX,5764607795497013210,T1
MX,5764608052968554567,T3
MX,5764607649321324072,T2
MX,5764607793966091703,T2
MX,5764607571407931277,T2
MX,5764607587941878711,T3
MX,5764607587748941301,T1
MX,5764607710365223849,T3
MX,5764607916016141086,T3
MX,5764607729923264127,T1
MX,5764607727184383483,T3
MX,5764607732309823255,T3
MX,5764607698948329244,T1
MX,5764607673031724617,T3
MX,5764607688345128174,T2
MX,5764607686801623759,T1
MX,5764607919975563402,T1
MX,5764607641352146561,T1
MX,5764607912073494800,T3
MX,5764607748692774446,T2
MX,5764607651502361518,T3
MX,5764607664190131590,T3
MX,5764607689049770942,T3
MX,5764607558019713717,T2
MX,5764607702605758893,T3
MX,5764607743806409388,T3
MX,5764607641889017082,T1
MX,5764607540265225712,T2
MX,5764608017556046450,T3
MX,5764607695961984598,T2
MX,5764607777390201300,T1
MX,5764608028679340660,T1
MX,5764607999612813459,T3
MX,5764607627292839420,T1
MX,5764607596582143833,T1
MX,5764607979782144797,T3
MX,5764607885141868676,T3
MX,5764607881421521291,T1
MX,5764607780745645054,T3
MX,5764607534917488149,T3
MX,5764607555972894071,T1
MX,5764607626890186110,T2
MX,5764607639162720189,T3
MX,5764607646657940074,T1
MX,5764607553380814797,T1
MX,5764607621911546597,T1
MX,5764607792128986698,T1
MX,5764607698222712569,T3
MX,5764607778434583874,T1
MX,5764607716505685501,T3
MX,5764607525434166762,T1
MX,5764607935515459586,T1
MX,5764607581071609779,T1
MX,5764607532757420777,T3
MX,5764607614420519150,T1
MX,5764607525601939232,T1
MX,5764607798177169764,T3
MX,5764607698805722473,T1
MX,5764607619357216289,T3
MX,5764607705151704338,T1
MX,5764607932965323386,T3
MX,5764607725586353057,T1
MX,5764607749053483780,T1
MX,5764608069489918097,T3
MX,5764607543012495260,T2
MX,5764607608301030420,T1
MX,5764607566613843332,T1
MX,5764607889411670117,T3
MX,5764607603280449002,T1
MX,5764607783329336873,T1
MX,5764607774571627318,T3
MX,5764607534166707632,T3
MX,5764607771899858295,T3
MX,5764607568555805862,T2
MX,5764607903731024489,T1
MX,5764607537165635111,T2
MX,5764607697400627599,T2
MX,5764607725309530101,T1
MX,5764607772491254976,T3
MX,5764607940859003074,T1
MX,5764607735493296180,T1
MX,5764607653855363496,T1
MX,5764607724416143326,T3
MX,5764607706951061012,T1
MX,5764607835313537396,T3
MX,5764607627305422099,T3
MX,5764607531608182190,T3
MX,5764607793261447795,T1
MX,5764607684729638288,T1
MX,5764607638986558974,T3
MX,5764607787662052758,T3
MX,5764607761032416845,T1
MX,5764607662747291417,T1
MX,5764607798206530125,T1
MX,5764607530207284709,T1
MX,5764607678111025286,T3
MX,5764607527480985737,T3
MX,5764607899851293101,T3
MX,5764607632070151657,T3
MX,5764607804720283761,T3
MX,5764607575610625477,T3
MX,5764607742682335870,T2
MX,5764607550763569097,T1
MX,5764607538612666708,T1
MX,5764607888392454174,T2
MX,5764607788475748270,T3
MX,5764607779525102392,T1
MX,5764607670208957239,T2
MX,5764607690836545520,T3
MX,5764608071578681488,T1
MX,5764607615318100768,T1
MX,5764607705722129599,T3
MX,5764607748235595738,T3
MX,5764607597160959933,T3
MX,5764607611870384052,T3
MX,5764607650541866534,T2
MX,5764607704174431651,T1
MX,5764607532451237433,T3
MX,5764607941664309273,T3
MX,5764607847015645327,T1
MX,5764607749003152354,T1
MX,5764607551212359145,T1
MX,5764607560506936655,T3
MX,5764607867630649354,T1
MX,5764607858310905941,T3
MX,5764607673228856648,T3
MX,5764608011541414047,T3
MX,5764607672880730066,T1
MX,5764607644594343380,T3
MX,5764607685581080105,T3
MX,5764607785300659786,T3
MX,5764607595357408640,T3
MX,5764607928259313918,T1
MX,5764607948769460775,T3
MX,5764607643797426107,T1
MX,5764607978368663768,T1
MX,5764607586343849479,T2
MX,5764607880402305168,T3
MX,5764607724206427674,T3
MX,5764607945179136002,T3
MX,5764607809212383295,T1
MX,5764607754610937634,T3
MX,5764607748361424713,T3
MX,5764607724814601453,T3
MX,5764607708188380562,T3
MX,5764607672218029301,T3
MX,5764607768418582640,T3
MX,5764608028897444000,T1
MX,5764607756955553131,T3
MX,5764607765918781351,T3
MX,5764607624600096698,T3
MX,5764608023700701783,T2
MX,5764607936916357252,T3
MX,5764607571642812824,T2
MX,5764607678861806502,T3
MX,5764607811850600555,T1
MX,5764607745828065066,T1
MX,5764607633135504038,T3
MX,5764607539048874329,T3
MX,5764607578055905039,T1
MX,5764607559500303268,T3
MX,5764607559936511315,T1
MX,5764607784851868601,T3
MX,5764608064293175865,T1
MX,5764607772491254853,T3
MX,5764607608204562202,T3
MX,5764607579721041753,T2
MX,5764607571831557032,T3
MX,5764607656858488295,T1
MX,5764607851423858747,T2
MX,5764607578215288830,T1
MX,5764607642295864234,T1
MX,5764607692287774714,T1
MX,5764608010278929309,T3
MX,5764608033959968917,T2
MX,5764607595881695088,T3
MX,5764607996207038659,T3
MX,5764607790157663826,T3
MX,5764608036417831061,T1
MX,5764607878036717700,T3
MX,5764607773531442388,T2
MX,5764607762903076631,T3
MX,5764607795434097055,T2
MX,5764607774806511125,T1
MX,5764607618488995393,T3
MX,5764607598129843820,T1
MX,5764607891542377069,T2
MX,5764607771925022779,T3
MX,5764607604144474831,T3
MX,5764607665003826576,T1
MX,5764607655193348618,T3
MX,5764607552860720486,T3
MX,5764607526109450166,T1
MX,5764607962740687361,T3
MX,5764607738446089822,T1
MX,5764607666052403026,T1
MX,5764607729382199232,T3
MX,5764607994504151609,T1
MX,5764607757052022126,T1
MX,5764607540110036511,T1
MX,5764607525824236600,T1
MX,5764607638613265365,T3
MX,5764607895141089386,T3
MX,5764607564969673449,T2
MX,5764607641746410905,T2
MX,5764607829932245143,T3
MX,5764607662743095996,T1
MX,5764607565749816811,T1
MX,5764607552277712441,T1
MX,5764607729847765949,T3
MX,5764607784340163905,T3
MX,5764607642396528121,T1
MX,5764607771799195223,T3
MX,5764607786114354374,T3
MX,5764607681202225222,T1
MX,5764607540588187258,T3
MX,5764607721299773177,T1
MX,5764607697027334239,T1
MX,5764607584687099899,T3
MX,5764607780867280348,T3
MX,5764607528294681883,T2
MX,5764607663628094769,T2
MX,5764607773007154444,T3
MX,5764607803344552048,T3
MX,5764607577699389383,T1
MX,5764607630467927990,T3
MX,5764607624256162770,T2
MX,5764607630652476470,T3
MX,5764607540147785009,T2
MX,5764607687619513671,T1
MX,5764607597043519435,T3
MX,5764607836009791635,T1
MX,5764607607495723029,T3
MX,5764608055371890790,T1
MX,5764607568354480124,T3
MX,5764607759010762229,T3
MX,5764607682649263597,T1
MX,5764607786022079993,T2
MX,5764607701003537888,T3
MX,5764607715251588454,T1
MX,5764607843874111522,T3
MX,5764608009557508547,T1
MX,5764607678060695037,T3
MX,5764607550826483297,T2
MX,5764607669219102633,T1
MX,5764607620581953033,T1
MX,5764607736256663317,T3
MX,5764607661950373189,T3
MX,5764607582136961260,T3
MX,5764607651980509247,T1
MX,5764607733324844998,T3
MX,5764607915349246060,T3
MX,5764607599908228457,T2
MX,5764607754854207262,T3
MX,5764607825050075252,T1
MX,5764607755034559286,T1
MX,5764607526214306933,T1
MX,5764607677842589760,T1
MX,5764607556467822036,T3
MX,5764607557390568935,T3
MX,5764607656439057895,T3
MX,5764607596783472575,T3
MX,5764607841349140635,T1
MX,5764607817634545795,T3
MX,5764607554257424194,T3
MX,5764607739532414299,T3
MX,5764607594304638441,T3
MX,5764607789306220501,T3
MX,5764608027106476640,T1
MX,5764607737485593796,T2
MX,5764607759174340004,T1
MX,5764607707689258370,T3
MX,5764607773757931581,T2
MX,5764607705155898670,T1
MX,5764607776152881693,T3
MX,5764607554882375141,T3
MX,5764607737833721160,T1
MX,5764607918159429769,T3
MX,5764607610830196670,T1
MX,5764607651003238601,T1
MX,5764607560582433768,T2
MX,5764607759153369075,T3
MX,5764607700382780921,T3
MX,5764607993010979212,T2
MX,5764607719148096376,T3
MX,5764607616278596901,T1
MX,5764607767223206714,T1
MX,5764607779927756713,T3
MX,5764607760201944373,T1
MX,5764607674260655459,T3
MX,5764607617914375611,T1
MX,5764607792619719298,T1
MX,5764607666476027818,T1
MX,5764607755986668766,T3
MX,5764607646402085085,T3
MX,5764607658016116144,T2
MX,5764607603179785828,T3
MX,5764607655881215557,T3
MX,5764607577028300379,T2
MX,5764607958168895590,T3
MX,5764607667054841342,T3
MX,5764607607793519069,T3
MX,5764607680128486375,T3
MX,5764607693713837521,T3
MX,5764607646003627643,T2
MX,5764607957996929583,T1
MX,5764608009624616968,T1
MX,5764607792795879588,T3
MX,5764607533499812479,T3
MX,5764607575417686955,T3
MX,5764607665809133320,T1
MX,5764607636365119406,T1
MX,5764607538386177979,T1
MX,5764607655604390713,T1
MX,5764607539803852278,T2
MX,5764607524721134995,T1
MX,5764607564676074996,T2
MX,5764607622955928881,T3
MX,5764607615032889280,T1
MX,5764607553934461442,T3
MX,5764607697434185661,T3
MX,5764607717352935352,T1
MX,5764607733899464636,T1
MX,5764607532711280980,T3
MX,5764607581088385982,T3
MX,5764607525979426292,T2
MX,5764607701548797412,T3
MX,5764607637988314167,T1
MX,5764607808834896604,T1
MX,5764607742237740373,T3
MX,5764607553892519463,T3
MX,5764607937218347562,T2
MX,5764607629561957866,T3
MX,5764607593994258943,T1
MX,5764607917832274466,T1
MX,5764607725993201553,T1
MX,5764607963130757731,T1
MX,5764607705248173541,T1
MX,5764607643537378752,T1
MX,5764607750651513839,T3
MX,5764607965718643340,T1
MX,5764607795664784885,T3
MX,5764607975596228942,T3
MX,5764607620519037407,T2
MX,5764607852103336366,T2
MX,5764607535416610288,T3
MX,5764607777788661684,T1
MX,5764607680698912536,T1
MX,5764607926380265616,T2
MX,5764607750932532589,T3
MX,5764607866699514659,T2
MX,5764607974321160347,T2
MX,5764607724214816677,T3
MX,5764607595026055486,T2
MX,5764607788165369566,T3
MX,5764607833950388853,T1
MX,5764607752148880860,T3
MX,5764607664039136243,T1
MX,5764607794242915861,T1
MX,5764607550327361467,T3
MX,5764607620225436681,T1
MX,5764607738148294559,T2
MX,5764607668933887853,T3
MX,5764607981967376427,T1
MX,5764607767953018465,T1
MX,5764607716895755197,T1
MX,5764607721668873137,T3
MX,5764607731433213511,T1
MX,5764607788496715838,T1
MX,5764607582136962111,T1
MX,5764607746390101548,T1
MX,5764607724776849474,T2
MX,5764607601791471530,T2
MX,5764607619264940712,T1
MX,5764607698029776403,T1
MX,5764607656439057898,T3
MX,5764608059520057388,T1
MX,5764607666400530005,T2
MX,5764607760298413637,T1
MX,5764607620112191108,T1
MX,5764607656283868630,T1
MX,5764608006759907483,T1
MX,5764607919774237172,T3
MX,5764607776865913918,T3
MX,5764607615703977938,T3
MX,5764607644946662342,T2
MX,5764607603762793987,T1
MX,5764607542299462646,T1
MX,5764608060342140934,T3
MX,5764607643541572952,T1
MX,5764607794087726446,T3
MX,5764607778552024194,T1
MX,5764607928502583840,T1
MX,5764607728954379818,T3
MX,5764607563182903241,T1
MX,5764607781240571850,T1
MX,5764607559668076036,T1
MX,5764607621546642301,T3
MX,5764607820310512459,T2
MX,5764607930771702335,T1
MX,5764607957837545577,T3
MX,5764607642446859687,T1
MX,5764607576776641741,T3
MX,5764607688403848186,T2
MX,5764607770477989405,T1
MX,5764607547059998114,T1
MX,5764607737330405299,T1
MX,5764607532652563901,T3
MX,5764607772659027310,T2
MX,5764607655566642684,T3
MX,5764607579913980847,T3
MX,5764608026515079436,T3
MX,5764607610813418781,T1
MX,5764607669537869053,T3
MX,5764607703511731785,T3
MX,5764607689238515172,T1
MX,5764607697203497880,T3
MX,5764607676156481015,T3
MX,5764607737040998301,T1
MX,5764607829160493161,T2
MX,5764607566165052751,T1
MX,5764607560972504053,T3
MX,5764607583646909517,T3
MX,5764607764266225020,T2
MX,5764607643222805262,T1
MX,5764607728161655897,T3
MX,5764607795178245709,T1
MX,5764607753977597851,T3
MX,5764607613233532749,T2
MX,5764607894709076380,T1
MX,5764607742795581888,T3
MX,5764607669781138981,T3
MX,5764607812886594371,T2
MX,5764607617037766577,T1
MX,5764607657558936976,T1
MX,5764607814056804995,T1
MX,5764607632841904049,T3
MX,5764607902632116817,T1
MX,5764608062904861617,T1
MX,5764607604064782821,T1
MX,5764607959066476687,T2
MX,5764607929895092436,T1
MX,5764608000728498315,T1
MX,5764607541347355660,T2
MX,5764607782524030230,T1
MX,5764607733324844979,T3
MX,5764607909150065281,T3
MX,5764607550033759584,T1
MX,5764607686231199722,T1
MX,5764607568224456353,T3
MX,5764607646628580339,T3
MX,5764607669097467833,T3
MX,5764607705793433355,T3
MX,5764607825532420662,T1
MX,5764607762726915848,T2
MX,5764607643575125758,T1
MX,5764607630530842234,T1
MX,5764607654333513783,T2
MX,5764607607780937286,T1
MX,5764607609030838793,T2
MX,5764607598469580984,T1
MX,5764607550138617409,T1
MX,5764607766497594488,T3
MX,5764607767969795520,T2
MX,5764607744309726826,T1
MX,5764608062904860771,T1
MX,5764607664865414471,T3
MX,5764607543075408795,T3
MX,5764607929349832710,T3
MX,5764607705541774909,T3
MX,5764607689980905548,T2
MX,5764607794205163580,T2
MX,5764607663892335387,T1
MX,5764607693898387381,T3
MX,5764607637795375639,T3
MX,5764607610679201555,T3
MX,5764607593767767533,T1
MX,5764607576805999706,T3
MX,5764607685149068417,T2
MX,5764607539405393201,T3
MX,5764607711967448298,T1
MX,5764607806943264914,T3
MX,5764607664227880436,T3
MX,5764607603045567308,T2
MX,5764607923217760441,T1
MX,5764607768556998046,T1
MX,5764607742321626616,T3
MX,5764607731596789830,T1
MX,5764607779407663005,T3
MX,5764607528743473143,T2
MX,5764607759941897578,T1
MX,5764607810021884053,T3
MX,5764607968994394260,T1
MX,5764607637807956217,T3
MX,5764607532199579124,T1
MX,5764607794125475761,T2
MX,5764607878653280369,T1
MX,5764607574499134966,T1
MX,5764607556937582494,T1
MX,5764607932474589198,T3
MX,5764607818095919167,T1
MX,5764607571617644619,T2
MX,5764607724151901554,T3
MX,5764607649220660778,T3
MX,5764607568841017270,T3
MX,5764607598352139078,T1
MX,5764607599258111627,T2
MX,5764607708037385680,T3
MX,5764607602009574100,T1
MX,5764607714161070014,T3
MX,5764607740346109338,T1
MX,5764607565686901935,T2
MX,5764607579385499047,T3
MX,5764607758956233526,T3
MX,5764607863885136468,T2
MX,5764607723338206401,T2
MX,5764607631793327059,T1
MX,5764607739578551815,T3
MX,5764607578429197227,T3
MX,5764608020332675127,T1
MX,5764608021414805563,T3
MX,5764607695626439578,T2
MX,5764607699745245714,T1
MX,5764607688580007673,T3
MX,5764608069003378801,T3
MX,5764607721538847136,T1
MX,5764607566001474505,T3
MX,5764608001911291955,T3
MX,5764607608837902042,T3
MX,5764607537178218011,T2
MX,5764607618291863068,T3
MX,5764607748214623808,T3
MX,5764607789704679068,T3
MX,5764607597127405490,T3
MX,5764607600826781627,T3
MX,5764607865705463956,T3
MX,5764607606795275770,T3
MX,5764607715482274908,T3
MX,5764607625925496410,T3
MX,5764607571814780406,T2
MX,5764607651305230266,T3
MX,5764607694355565735,T1
MX,5764607944612905105,T1
MX,5764607741499542336,T3
MX,5764607797086653911,T3
MX,5764607700173065805,T1
MX,5764607718531534098,T2
MX,5764607794616208646,T3
MX,5764607606795272532,T3
MX,5764607880767210346,T2
MX,5764607551011031401,T3
MX,5764607713687112990,T3
MX,5764607570552294592,T3
MX,5764607611459341863,T3
MX,5764607565850480085,T3
MX,5764607774877811070,T3
MX,5764607659316350908,T3
MX,5764607665867852785,T3
MX,5764607609710317551,T3
MX,5764607726152584983,T3
MX,5764607590672371184,T2
MX,5764607765339967198,T1
MX,5764607694925991889,T1
MX,5764607673501486251,T2
MX,5764607619910864355,T3
MX,5764607673878973940,T3
MX,5764607907891773545,T2
MX,5764607689938962377,T2
MX,5764607953118954068,T1
MX,5764607535328530196,T1
MX,5764607675334396531,T1
MX,5764607707806698723,T2
MX,5764607952531751070,T2
MX,5764607946185769056,T1
MX,5764607667096784036,T1
MX,5764607595630038267,T3
MX,5764607908395090537,T3
MX,5764607876333830302,T1
MX,5764608071759036506,T1
MX,5764607597156764608,T2
MX,5764607737477206015,T3
MX,5764607608967925702,T3
MX,5764607525731962481,T3
MX,5764607599128088077,T3
MX,5764607775624400807,T1
MX,5764607687313329044,T1
MX,5764607652735487471,T3
MX,5764607553951239719,T3
MX,5764608008643149977,T1
MX,5764607627548692085,T1
MX,5764607767072214933,T3
MX,5764607569616965561,T3
MX,5764607658318106615,T3
MX,5764607968482689524,T1
MX,5764607755571433425,T3
MX,5764607730179116830,T1
MX,5764607699552308757,T1
MX,5764607638500019255,T3
MX,5764607751196773327,T1
MX,5764607663061863126,T2
MX,5764608069133402216,T3
MX,5764607693193742445,T1
MX,5764607927915381360,T1
MX,5764607847598654249,T1
MX,5764607843769254141,T3
MX,5764607544270782576,T1
MX,5764607595558735079,T1
MX,5764607781819387845,T3
MX,5764607753608498513,T1
MX,5764607655545671202,T3
MX,5764607695496416011,T1
MX,5764607764140393277,T3
MX,5764607772390592418,T3
MX,5764607780905028431,T1
MX,5764607752337625067,T3
MX,5764607600562538510,T1
MX,5764607640651697743,T3
MX,5764607651212954205,T3
MX,5764607721358494561,T1
MX,5764607902426595465,T1
MX,5764607787854987995,T3
MX,5764607626059714469,T1
MX,5764608007758152188,T2
MX,5764607709786410389,T3
MX,5764608012359303344,T3
MX,5764607567926660251,T1
MX,5764607897947078775,T2
MX,5764607708788166243,T3
MX,5764607703117467110,T3
MX,5764607527199968776,T1
MX,5764607685572693348,T1
MX,5764607774437412797,T1
MX,5764607690618441079,T3
MX,5764607777155320054,T3
MX,5764608044588335523,T3
MX,5764607612918959649,T3
MX,5764607823993110681,T1
MX,5764607693315377784,T1
MX,5764607587597946798,T3
MX,5764607532031806832,T1
MX,5764607768494083008,T3
MX,5764607691591520013,T3
MX,5764607772243790767,T1
MX,5764607786420538353,T1
MX,5764607773233646755,T1
MX,5764607623408913983,T2
MX,5764607574436220568,T3
MX,5764607919610658984,T1
MX,5764607669101661343,T1
MX,5764607525539024479,T1
MX,5764607754376056583,T1
MX,5764608037231526057,T3
MX,5764607675665745661,T3
MX,5764607911956054133,T1
MX,5764607602261233574,T1
MX,5764607696524020747,T2
MX,5764607648356634070,T3
MX,5764607577992990247,T2
MX,5764607538642029198,T1
MX,5764607529682993203,T3
MX,5764607716048506351,T3
MX,5764607671345613917,T3
MX,5764607600491236173,T1
MX,5764607684272459700,T3
MX,5764607555326971832,T2
MX,5764608065190756948,T1
MX,5764607697031532480,T3
MX,5764607548733525542,T1
MX,5764607849867772052,T1
MX,5764607636679691475,T3
MX,5764608025030296100,T3
MX,5764607607185343415,T1
MX,5764607599941783037,T3
MX,5764607833279299983,T1
MX,5764607778522664471,T2
MX,5764607636432228292,T3
MX,5764607741268855387,T3
MX,5764607696985394542,T3
MX,5764607625833221481,T3
MX,5764607712890195490,T1
MX,5764607934143922276,T1
MX,5764607624717537220,T3
MX,5764607609471238326,T2
MX,5764607548666417094,T1
MX,5764607804082749548,T1
MX,5764607629138332907,T1
MX,5764607997779903060,T3
MX,5764607586402569224,T3
MX,5764607743458282493,T1
MX,5764607765549678659,T1
MX,5764607593214116791,T1
MX,5764607958030483595,T1
MX,5764607712407848867,T1
MX,5764607656703298855,T3
MX,5764607777335672902,T1
MX,5764607596464704614,T1
MX,5764607525438361076,T2
MX,5764608002846622294,T3
MX,5764607603121065891,T3
MX,5764607651066154384,T1
MX,5764607593692270497,T2
MX,5764607568799075393,T1
MX,5764607741973497665,T2
MX,5764607710063233099,T1
MX,5764607720595131643,T1
MX,5764607584703876314,T3
MX,5764607672138338290,T3
MX,5764607642723683564,T3
MX,5764607737326210655,T3
MX,5764607780821142482,T1
MX,5764607725808651648,T3
MX,5764607689829912087,T2
MX,5764607656350977495,T1
MX,5764607694460423953,T3
MX,5764608036468163163,T1
MX,5764607573236649291,T3
MX,5764607545835261248,T1
MX,5764607561962360308,T3
MX,5764607683047721866,T3
MX,5764607748072015953,T1
MX,5764607573077265622,T3
MX,5764607688076692094,T3
MX,5764607835187708047,T1
MX,5764607616706416580,T1
MX,5764607827822510244,T1
MX,5764607612327562831,T1
MX,5764607705017486573,T3
MX,5764607605260157269,T1
MX,5764607710751100846,T3
MX,5764607696712765388,T3
MX,5764607994265076646,T2
MX,5764607912316764944,T1
MX,5764607608040983555,T3
MX,5764607678761144292,T2
MX,5764607618509966690,T3
MX,5764607732293044033,T1
MX,5764607980021219363,T3
MX,5764607530798681571,T3
MX,5764608007871398065,T1
MX,5764607699774603504,T1
MX,5764607768238231469,T1
MX,5764607708356152920,T1
MX,5764607651561081423,T3
MX,5764607571986746868,T3
MX,5764607587686025770,T3
MX,5764607682175307053,T3
MX,5764607753491058222,T3
MX,5764607876438688370,T1
MX,5764608028872278025,T3
MX,5764607992906121839,T1
MX,5764607674617170981,T3
MX,5764607647903648536,T2
MX,5764607840564806232,T1
MX,5764607630878969186,T3
MX,5764607722046361543,T3
MX,5764607752652197160,T1
MX,5764607788748378037,T2
MX,5764608044026298539,T1
MX,5764607761862888793,T2
MX,5764608020835991683,T1
MX,5764607627221536092,T3
MX,5764607766736670004,T1
MX,5764608043804000367,T1
MX,5764607949914505364,T1
MX,5764607695341227170,T3
MX,5764607785896250353,T3
MX,5764607766833138630,T3
MX,5764607626391064146,T3
MX,5764607627267673511,T1
MX,5764607535248838138,T2
MX,5764607627372529919,T3
MX,5764607619084585920,T3
MX,5764608024501813852,T1
MX,5764607728467837666,T1
MX,5764607592492699142,T1
MX,5764607825888936870,T1
MX,5764608028968747528,T3
MX,5764607589313415776,T3
MX,5764607786529590769,T2
MX,5764607790849724126,T2
MX,5764607692149362581,T3
MX,5764607582719970889,T2
MX,5764607795027250568,T3
MX,5764607564122426505,T1
MX,5764607581839167401,T3
MX,5764607564877401142,T3
MX,5764607994869055633,T3
MX,5764607821694632101,T1
MX,5764607779218919349,T3
MX,5764607571160468635,T1
MX,5764607611803274779,T3
MX,5764607670133460915,T2
MX,5764607628786011127,T1
MX,5764607686977785071,T2
MX,5764607631839465034,T3
MX,5764607618006649935,T1
MX,5764607850190734155,T1
MX,5764607555876425208,T2
MX,5764607603221728444,T3
MX,5764607761607036212,T3
MX,5764607618220560158,T3
MX,5764607570258694072,T3
MX,5764607537924804088,T1
MX,5764607718099520908,T3
MX,5764608014221574172,T1
MX,5764607698822499490,T1
MX,5764607912555840272,T1
MX,5764608066440659078,T2
MX,5764607754694822396,T3
MX,5764607760009006705,T3
MX,5764607862043836523,T1
MX,5764607941337153576,T3
MX,5764607698054942706,T1
MX,5764607967270535307,T1
MX,5764607932688499322,T2
MX,5764607656304837258,T3
MX,5764607874958098534,T1
MX,5764607556912417031,T1
MX,5764608010694164731,T3
MX,5764607720997784960,T2
MX,5764607966867882701,T3
MX,5764607719974374764,T1
MX,5764607567058439508,T1
MX,5764607584217336751,T1
MX,5764607928854904845,T3
MX,5764607778489109017,T3
MX,5764607941140021392,T1
MX,5764607708129660034,T1
MX,5764607731487739304,T3
MX,5764607719672385114,T1
MX,5764607552609062430,T1
MX,5764607562453094388,T3
MX,5764607713154435211,T3
MX,5764607749636491536,T3
MX,5764607772130544125,T3
MX,5764607568312533645,T3
MX,5764607652018261530,T2
MX,5764607780493986389,T3
MX,5764607851272864597,T1
MX,5764607552831360992,T1
MX,5764607575837118392,T1
MX,5764607735426190653,T1
MX,5764607778279391872,T3
MX,5764607706460327874,T1
MX,5764607698587618462,T1
MX,5764607572372622846,T2
MX,5764607606744943294,T3
MX,5764607692883364480,T1
MX,5764607562704749191,T3
MX,5764607742124494378,T3
MX,5764607688760364828,T3
MX,5764607916070666394,T3
MX,5764607754229255700,T1
MX,5764607756410293810,T1
MX,5764607741621174913,T1
MX,5764608063966019692,T2
MX,5764607728413314472,T2
MX,5764608003328966833,T3
MX,5764607818150445233,T3
MX,5764607584590629056,T1
MX,5764608059662664538,T1
MX,5764607767500032174,T3
MX,5764607828124500887,T1
MX,5764607728698526358,T1
MX,5764607871057396012,T1
MX,5764607620359654951,T3
MX,5764607558032297413,T2
MX,5764607583885987773,T3
MX,5764607568199289922,T3
MX,5764607666090149999,T3
MX,5764607883455758464,T1
MX,5764607605356629705,T1
MX,5764607711074062092,T3
CO,5764607759820262993,T3
CO,5764607765444824393,T2
CO,5764607688114442130,T3
CO,5764607793857040379,T3
CO,5764607770255690929,T3
CO,5764607863008526966,T2
CO,5764607622486167146,T3
CO,5764607889587831385,T3
CO,5764607697157360584,T3
CO,5764607646737632836,T3
CO,5764607679180573884,T3
CO,5764607563778493914,T3
CO,5764607809807974664,T1
CO,5764607836282421395,T2
CO,5764607648415353817,T3
CO,5764607591548980473,T3
CO,5764607552768446387,T2
CO,5764607990003662850,T3
CO,5764607728610446682,T1
CO,5764607619894087142,T3
CO,5764607706951061021,T1
CO,5764608066105114716,T3
CO,5764607700185646112,T3
CO,5764607714475642239,T3
CO,5764607999050776648,T3
CO,5764607531167780164,T3
CO,5764607722356736938,T3
CO,5764607668321520882,T3
CO,5764608015194652803,T1
CO,5764607606421982399,T2
CO,5764607999474401423,T3
CO,5764607782645665261,T3
CO,5764607786454092760,T3
CO,5764607685576887068,T3
CO,5764607646360145526,T3
CO,5764607777138543666,T3
CO,5764607893966684701,T2
CO,5764607572288737190,T3
CO,5764607528198211417,T3
CO,5764607541779369455,T3
CO,5764607725552799631,T3
CO,5764607707076889540,T2
CO,5764607970093302526,T3
CO,5764607573077266035,T1
CO,5764607609332829690,T3
CO,5764607600185052752,T3
CO,5764608034937241742,T2
CO,5764607722067333052,T3
CO,5764607547697532282,T3
CO,5764607737695309164,T3
CO,5764607766791194335,T3
CO,5764607707504707241,T1
CO,5764608043481039440,T3
CO,5764607558527225807,T1
CO,5764607645668085142,T3
CO,5764607655952519065,T3
CO,5764608032554877080,T3
CO,5764607696192671144,T2
CO,5764607700349226582,T2
CO,5764607605516012440,T3
CO,5764607536813313529,T3
CO,5764607563149348779,T3
CO,5764607654635507485,T3
CO,5764608012300583061,T2
CO,5764607713955548713,T3
CO,5764607718401508207,T3
CO,5764607796105186913,T3
CO,5764607539980012273,T3
CO,5764607828762034348,T2
CO,5764607795866108805,T2
CO,5764607595688758822,T3
CO,5764607602957487440,T3
CO,5764607718057578022,T3
CO,5764607879949320302,T3
CO,5764607586641645332,T3
CO,5764607732142051300,T2
CO,5764607677595127565,T3
CO,5764607825087824025,T3
CO,5764607670267677972,T3
CO,5764607526570823633,T3
CO,5764607902292378371,T1
CO,5764607539657051187,T3
CO,5764607978205086229,T3
CO,5764607634293130920,T2
CO,5764607670158626260,T3
CO,5764607633617847152,T3
CO,5764607611622920117,T2
CO,5764607790799392103,T3
CO,5764607796201654131,T2
CO,5764607772499644340,T3
CO,5764607609295081302,T3
CO,5764607603888623143,T3
CO,5764607554920123972,T3
CO,5764607576604675712,T3
CO,5764607618501578739,T3
CO,5764607715188674553,T3
CO,5764607878506479970,T2
CO,5764607674805915157,T3
CO,5764608004901830783,T2
CO,5764607649677837171,T3
CO,5764607562402762088,T3
CO,5764608037181194452,T1
CO,5764607763616106520,T3
CO,5764608060438609960,T2
CO,5764607585114917620,T2
CO,5764607547034832892,T3
CO,5764607666580885105,T3
CO,5764608032923975788,T2
CO,5764607661530942947,T3
CO,5764607640689446484,T3
CO,5764607527418073028,T3
CO,5764608066818146458,T3
CO,5764608013588234348,T3
CO,5764608018596234017,T3
CO,5764607594933781359,T2
CO,5764607971448062220,T3
CO,5764607542857306057,T3
CO,5764607573115015078,T3
CO,5764608018445238540,T1
