shop_id,new_potential
5764607788270226963,T1
5764607797875182969,T3
5764607837536518403,T3
5764607922643140947,T2
5764607964196110472,T2
5764607973473910922,T3
5764607975541702792,T3
5764608047104917843,T1
5764608060212117596,T3
5764607526570823633,T3
5764607528198211417,T3
5764607545684265066,T3
5764607569478553091,T3
5764607847556710521,T3
5764607530798681571,T3
5764607584217336751,T1
5764607774710042105,T1
5764607574750793246,T3
5764607581029665683,T3
5764607602399644618,T2
5764607623098533959,T3
5764607663208662961,T3
5764607681357418255,T3
5764607689112684949,T3
5764607690417113017,T3
5764607703914385399,T3
5764607707135610258,T2
5764607718149851240,T1
5764607718401508207,T3
5764607720825819062,T2
5764607750060117402,T2
5764607759098843031,T2
5764607765440629988,T2
5764607796935658810,T1
5764607889336172643,T3
5764607963902509220,T2
5764608053077606560,T2
5764607541255081272,T3
5764607547034832892,T3
5764607547743670215,T3
5764607585593069483,T3
5764607535630519666,T1
5764607697677454621,T1
5764607713565478459,T1
5764607741499542336,T3
5764607529267760621,T1
5764607580765425182,T2
5764607651468808091,T3
5764607719219400041,T1
5764607737619808802,T1
5764607780691117920,T1
5764607784314998547,T1
5764607798047146610,T1
5764607544371449208,T1
5764607719244566072,T2
5764607930067058827,T1
5764608066289664843,T1
5764607612201733618,T1
5764607680967348130,T3
5764607688542258175,T2
5764607693315378368,T3
5764607699451644928,T3
5764607707504707241,T1
5764607715943647583,T1
5764607718208571451,T2
5764607725552799631,T3
5764607757945409017,T3
5764607762219403085,T2
5764607766073969969,T1
5764607767575529312,T2
5764607784352747298,T3
5764607951776776340,T3
5764607958919676539,T1
5764608007581991089,T3
5764608016008348203,T1
5764607527833309079,T3
5764607533554339285,T3
5764607542211380081,T2
5764607573450557859,T3
5764607536649734092,T3
5764607538109353151,T3
5764607563849797107,T2
5764607656623606699,T3
5764607638881701450,T3
5764607639645063694,T1
5764607684939351986,T3
5764607734675409868,T3
5764607603817319957,T3
5764607712676286375,T3
5764607765344160932,T3
5764607573706410930,T1
5764607734453112302,T3
5764607611371260674,T2
5764607568681634209,T2
5764607804862890010,T3
5764607546929974597,T3
5764607559378667266,T3
5764607666748656769,T3
5764607592626916756,T3
5764607609093754407,T3
5764607736059529002,T3
5764607761518955713,T3
5764607787796270425,T1
5764607791088798349,T2
5764607544245619543,T1
5764607548360232781,T3
5764607590622038915,T3
5764607645949101818,T3
5764607701259390298,T1
5764607759333723721,T3
5764607911301742676,T1
5764608041744597550,T1
5764608063227822630,T1
5764607600612871715,T3
5764607600826781627,T3
5764607640953686058,T1
5764607659060498012,T3
5764607684658335727,T3
5764607749342890135,T2
5764607795434097055,T2
5764607755835673838,T1
5764607537698311284,T1
5764607597177736695,T1
5764607652932619587,T1
5764607674998853089,T1
5764607718749635390,T2
5764607539573164867,T3
5764607628223974341,T3
5764607606086438434,T3
5764607611950075255,T3
5764607560062340036,T3
5764607651225537797,T3
5764607771501398830,T3
5764607762705942700,T3
5764607640177741765,T3
5764607576906664828,T1
5764607542102330871,T3
5764607654400626621,T3
5764607975562674288,T1
5764607585257524939,T3
5764607615406181949,T3
5764607592614334439,T3
5764607750873812735,T3
5764607725628296444,T3
5764607663137361418,T1
5764607683605564258,T3
5764607788698045646,T3
5764607873251016843,T2
5764607698218519614,T3
5764607732179799965,T3
5764607833279299983,T1
5764608072333656077,T3
5764607561073167866,T1
5764607651305230266,T3
5764607699028020187,T3
5764607740413214797,T2
5764607761632201843,T2
5764607769957895505,T1
5764607981568917651,T2
5764607560699874447,T2
5764607658653650372,T2
5764607696695987816,T3
5764607718690917657,T3
5764607558476894105,T3
5764608025739133533,T1
5764607747690336201,T3
5764607742220963353,T3
5764607674948521262,T3
5764607547257130544,T3
5764607679100882422,T3
5764607570002841164,T3
5764607793164980175,T3
5764607747795193369,T3
5764607696926674471,T2
5764607759694434229,T1
5764607632888040736,T1
5764607641889017082,T1
5764607711967448298,T1
5764607899515748488,T1
5764607708356152920,T1
5764607950552039583,T1
5764607562423733558,T1
5764607566865501339,T1
5764607590806588346,T1
5764607676630437028,T2
5764607635798887487,T1
5764608004247519828,T1
5764608024501813852,T1
5764607558703385443,T2
5764607633882090917,T1
5764607710335864021,T1
5764607717264854796,T2
5764607714530168785,T3
5764607748390784266,T1
5764607851222532240,T3
5764607863239213086,T2
5764607589053369921,T3
5764607632107900344,T2
5764607608733043184,T2
5764607536075114547,T3
5764607568224456353,T3
5764607623408913983,T2
5764607682762509729,T1
5764607727398292805,T1
5764607538197434146,T1
5764607555259862548,T2
5764607718158241682,T2
5764607728287485718,T3
5764607601749527046,T2
5764607704635805047,T1
5764607527023808453,T3
5764607610431736444,T1
5764607611555811290,T1
5764607648402771211,T2
5764607793651517382,T3
5764607770457018065,T3
5764607795622842310,T3
5764607684373123063,T2
5764607766736670004,T1
5764607865705463956,T3
5764607789515934938,T1
5764607731831669356,T3
5764607560582433768,T2
5764607645387067372,T1
5764607664676670823,T1
5764607713963936566,T1
5764607732666338395,T1
5764607771648199963,T2
5764607637011041878,T2
5764607616534450085,T1
5764608052968554567,T3
5764607567951826352,T2
5764607528806386895,T1
5764607540294585930,T2
5764607571907054158,T1
5764607591288932077,T3
5764607594933781359,T2
5764607638290304911,T1
5764607643864534566,T3
5764607650646724062,T2
5764607659446371326,T3
5764607662495630329,T2
5764607668195691381,T3
5764607699913019316,T3
5764607706300942559,T3
5764607712919556019,T2
5764607720410581625,T3
5764607723908631711,T3
5764607728321040282,T3
5764607771845332468,T2
5764607779042757620,T3
5764607783195119081,T1
5764607794159030255,T3
5764607799334797417,T3
5764607883854217393,T3
5764607895162061401,T1
5764608034010300567,T3
5764608066956558550,T3
5764607681202225222,T1
5764607527703284191,T2
5764607672129948937,T2
5764607678111025286,T3
5764607682976418762,T3
5764607564613159424,T2
5764607608967925702,T3
5764607616261819737,T3
5764607524163292075,T2
5764607544035904727,T2
5764607649933692284,T3
5764607668120195002,T3
5764607705722129599,T3
5764608002754347116,T3
5764607625929689769,T1
5764607742573284968,T3
5764607816166539848,T2
5764608060245672084,T3
5764607538570726599,T1
5764607615582342718,T1
5764607679482563923,T1
5764607776865913918,T3
5764607787003544500,T1
5764607737485593796,T2
5764607794985307514,T1
5764607531608182013,T3
5764607540588187258,T3
5764607564319558773,T1
5764607582451535385,T3
5764608014183825471,T3
5764607581839167401,T3
5764607710704963506,T3
5764607800328847445,T3
5764607570896227832,T3
5764607609227972599,T3
5764607671886676180,T3
5764607688483540578,T3
5764607548783857224,T3
5764607571051416835,T1
5764607641700274131,T3
5764607647903648536,T2
5764608023792975903,T3
5764607574973091179,T1
5764607591679003523,T2
5764607753851767577,T1
5764607922097881088,T2
5764607532497374471,T1
5764607786114354374,T3
5764607934412357674,T3
5764607613028011224,T2
5764607711514464246,T3
5764607771270709363,T3
5764607786793831944,T1
5764607748109763310,T2
5764607772717747469,T3
5764608056097505412,T2
5764607524536586226,T1
5764607744905317642,T2
5764607756506762786,T2
5764607920885727322,T3
5764607570300635562,T2
5764607577003134191,T2
5764607650785136469,T3
5764607990502785024,T3
5764607531515904286,T1
5764607579876232822,T3
5764607784340163509,T3
5764607531851450392,T3
5764607538767855958,T1
5764607569411443850,T1
5764607554295172681,T1
5764607718531534098,T2
5764607723795386299,T3
5764607777969016416,T1
5764607533785024456,T2
5764607535005566707,T3
5764607540714015652,T2
5764607552269324049,T2
5764607572607503699,T3
5764607624310688701,T2
5764607629020893173,T2
5764607687648873676,T2
5764607688227686580,T3
5764607702547041267,T2
5764607718267292064,T3
5764607768196285296,T2
5764607832331386897,T3
5764607987457720464,T3
5764607527892029214,T3
5764607528663781271,T1
5764607567792443094,T3
5764607572947242231,T2
5764607577938464548,T3
5764607585819561482,T2
5764607589959339806,T3
5764607597186124227,T3
5764607617276840758,T2
5764607640773329916,T3
5764607645290598334,T3
5764607649401015590,T2
5764607675330203157,T2
5764607712630148243,T2
5764607730527244260,T1
5764607741356937140,T1
5764607746310409991,T3
5764607795895471414,T2
5764607893966684701,T2
5764607960886804906,T2
5764607544069459816,T3
5764607567188463598,T3
5764607569738599531,T3
5764607593432223117,T3
5764607596506645500,T3
5764607609332829690,T3
5764607662390775788,T3
5764607676227784473,T3
5764607676248755386,T2
5764607677733538222,T2
5764607737561090638,T1
5764607740874592178,T3
5764607749913316845,T3
5764607757588892989,T1
5764607773623717668,T3
5764607782645665261,T3
5764607786911272261,T2
5764607793571824696,T2
5764607817529688237,T3
5764607978465132988,T2
5764607985637392537,T1
5764608055845847099,T3
5764607536645541344,T3
5764607539350867480,T1
5764607996068626569,T3
5764607673279188435,T1
5764607711912923057,T3
5764607611081853684,T2
5764607550243473685,T2
5764607568186707909,T1
5764607674927550387,T1
5764607686977785071,T2
5764607702991637437,T1
5764607596582143833,T1
5764607599316831590,T3
5764607718456036516,T2
5764607881023062194,T1
5764608009406513156,T3
5764607643155696645,T1
5764607695521582567,T3
5764607786663808413,T1
5764607729638050762,T1
5764607756955553131,T3
5764607615796252596,T3
5764607622473583047,T1
5764607627196370553,T3
5764607655340150766,T1
5764607759807679415,T1
5764607793966091703,T2
5764607926313156716,T1
5764607578718604252,T1
5764607656346783550,T3
5764607732175601731,T1
5764607738538364140,T3
5764607564835457961,T3
5764607577464505436,T2
5764607598587023292,T2
5764607601325903850,T3
5764607629218025405,T3
5764607654648089966,T3
5764607659333127951,T3
5764607707496317947,T2
5764607708888829049,T3
5764607737418485692,T3
5764607743605083003,T2
5764607748755689279,T3
5764607855005794512,T3
5764607533881494078,T2
5764607550713236877,T2
5764607687137168602,T1
5764607702140194766,T3
5764607741885418411,T3
5764607797367672766,T3
5764607927500144783,T1
5764607993921143003,T1
5764608025344868509,T3
5764607538340040598,T3
5764607676211006244,T3
5764607531910170417,T3
5764607749191896645,T2
5764607942419284064,T3
5764607824425123903,T3
5764607717541678407,T1
5764607572242599153,T3
5764607553615694606,T2
5764607682284357417,T3
5764607664882190416,T3
5764607743441505808,T2
5764607562016885962,T3
5764607554181924723,T3
5764607577317707212,T1
5764607578731188133,T3
5764607609806784261,T3
5764607526323358342,T3
5764607572263570478,T3
5764607611803274779,T3
5764607747258322118,T2
5764607758092210105,T3
5764607537098525558,T1
5764607609471238326,T2
5764607688827472798,T1
5764607762726915848,T2
5764607727402487040,T3
5764607768364060259,T3
5764607768934484928,T1
5764607902632116817,T1
5764607613233532749,T2
5764607727125662556,T2
5764607901981999256,T3
5764608029765664876,T1
5764607571617644619,T2
5764607575891640965,T3
5764607935460933767,T2
5764607556937582494,T1
5764607626923741173,T3
5764607679620975775,T3
5764607724340645445,T1
5764607774789733745,T3
5764608021452554365,T2
5764607554496498565,T1
5764607564470553825,T3
5764607692883364480,T1
5764607752350207368,T3
5764607538386177994,T1
5764607553221429949,T3
5764607759245643398,T2
5764607735719791992,T2
5764607640085463353,T2
5764607778111622486,T3
5764607528294681883,T2
5764607533407535418,T1
5764607639556984268,T2
5764607649963052419,T1
5764607754208284005,T1
5764607821812072839,T2
5764607530400222997,T3
5764607651150040118,T1
5764607680891850129,T1
5764607726622346675,T3
5764607550277029207,T2
5764607645814884903,T2
5764607580572486897,T3
5764607567926660251,T1
5764607571814780406,T2
5764607636465782309,T3
5764607702018559552,T1
5764607607327952211,T1
5764607792770714964,T3
5764607525438361076,T2
5764607539493472158,T2
5764607618740652882,T2
5764607687422381979,T3
5764607697782312918,T3
5764607935750341406,T1
5764607941337153576,T3
5764607582719970889,T2
5764607685149068417,T2
5764607920793452682,T2
5764607532581260804,T1
5764607630425984061,T1
5764607674029968476,T2
5764607775070751952,T1
5764607614823173744,T3
5764607693361516470,T1
5764607698621173289,T3
5764607741268855387,T3
5764607776362597396,T1
5764607791139131326,T3
5764607616425394436,T1
5764607707806698723,T2
5764607782066848055,T3
5764607882600120601,T1
5764607605356629705,T1
5764607603905400193,T1
5764607612327562831,T1
5764607618023427413,T1
5764607704925212172,T2
5764607749636491536,T3
5764607755361718195,T3
5764608016520052841,T2
5764607574264253778,T2
5764607792829434941,T2
5764607523148270939,T1
5764607567075216948,T3
5764607592756936941,T1
5764607642048400865,T1
5764607593113455599,T2
5764607655155599207,T1
5764607688076692094,T3
5764607758956233526,T3
5764607947196596322,T1
5764608046630961874,T1
5764607729717743128,T3
5764607742292265857,T1
5764607778669464638,T1
5764607799108304977,T2
5764607937218347562,T2
5764607684620586035,T2
5764607727381516048,T3
5764607559223479783,T2
5764607564755766596,T3
5764607599895645590,T2
5764607718992907527,T2
5764607830196486307,T3
5764607933464444932,T1
5764607535164952554,T3
5764607559668076036,T1
5764607663732952379,T3
5764607796314902447,T3
5764607866368164017,T2
5764607711074062092,T3
5764607898530087045,T3
5764607962631635025,T3
5764607523437678532,T2
5764607565816925973,T2
5764607597211291591,T3
5764607589372137421,T3
5764607651229729055,T3
5764607716631514269,T1
5764607777222430196,T1
5764607545403247391,T2
5764607605826390794,T3
5764607636436422569,T3
5764607637405305707,T1
5764607650244070762,T2
5764607669982465477,T1
5764607980985910014,T1
5764607562201436146,T1
5764607788748378037,T2
5764607569382080746,T1
5764607586691976429,T3
5764607581218409897,T1
5764607634091806703,T1
5764607636465782295,T1
5764607638239972076,T1
5764607533927629038,T3
5764607620682616108,T2
5764607544048488212,T3
5764607559554829540,T2
5764607631839465034,T3
5764607718531534765,T3
5764607744041289259,T1
5764607748600499449,T1
5764607793349527609,T3
5764607928112513123,T3
5764607528936407923,T2
5764607562742501357,T1
5764607582556392675,T3
5764607856658350156,T3
5764607534988791733,T3
5764607557730307570,T1
5764607608754016081,T3
5764607765918781351,T3
5764607606673640442,T3
5764607647387750002,T3
5764607762231986984,T3
5764607776773638910,T1
5764607677314108825,T1
5764607709115321712,T3
5764607786298903375,T3
5764607988967669879,T2
5764607699774603504,T1
5764607703998271415,T2
5764607727381514998,T3
5764607736785145808,T3
5764607622456806760,T2
5764607649266798053,T1
5764607651561081423,T3
5764607653582736597,T1
5764607777100794821,T3
5764607618610629569,T2
5764607705248173541,T1
5764607722176383898,T3
5764607795027250568,T3
5764607563317119490,T1
5764607603305615124,T2
5764607612595997233,T1
5764607701901117165,T3
5764607557482843442,T1
5764607952531751070,T2
5764607974858031669,T1
5764607585257524764,T2
5764607749003152354,T1
5764607810462285850,T3
5764607554509081206,T2
5764607568203485086,T1
5764607692006756243,T3
5764607781584505836,T3
5764607783337723949,T3
5764607789306220501,T3
5764607985045995623,T2
5764607560972504053,T3
5764607564659297185,T2
5764607643541572952,T1
5764607651573665549,T1
5764607751205161407,T3
5764607862161277089,T1
5764607632204369487,T1
5764607653146529738,T3
5764607703251684719,T3
5764607711497686805,T3
5764607573077265622,T3
5764607621735387122,T1
5764607651003238601,T1
5764607751414874454,T2
5764607541959724619,T3
5764607636126043920,T1
5764607743529585713,T1
5764608038372376631,T1
5764608044026298539,T1
5764607702756756738,T1
5764607793102065635,T3
5764607633307471248,T1
5764607656376141607,T1
5764607663871363158,T1
5764607571982553045,T2
5764607781219598596,T1
5764607812437803603,T1
5764607540252642709,T2
5764607562738306898,T1
5764607633705930171,T1
5764607720997784960,T2
5764607759203699679,T3
5764608018982109192,T2
5764608051106284147,T2
5764607560553073897,T2
5764607584125061315,T1
5764607586654228249,T3
5764607627368336398,T2
5764607682330496981,T3
5764607757878299889,T1
5764607765671316028,T3
5764607661438668168,T1
5764607662759874043,T2
5764607741830892909,T2
5764607529016102901,T3
5764607587686025770,T3
5764607696427552163,T1
5764607733152877922,T2
5764607867630649354,T1
5764607884126847016,T3
5764607908852269200,T1
5764608017556046450,T3
5764607578697633153,T1
5764607602437393932,T1
5764607785254522627,T2
5764607760927557898,T3
5764607819463262301,T2
5764607643302497708,T2
5764607648536987802,T1
