country_code,shop_id,city_name,first_online_date,days_in_data,eff_online_days,asp,online_rate,is_healthy_store,b_cancel_rate,activity_days,recurrency_rate,commission_per_order,ted_per_order,photo_rate,b_p1p2
MX,5764607598175980663,Mexico City,2024-08-01,14,11,0,0.5370341880341879,6,0.0,null,0.0,0,0,0.9886363636363636,0.0
MX,5764607960517708645,Mexicali,2024-08-27,10,8,934.7,0.4783130699088146,3,0.5,null,0.5,290.79,217.005,0.6896551724137931,0.001993024414549078
CO,5764607943912458290,Cali,2024-07-25,14,6,0,0.48623611111111115,6,0.0,null,0.058823529411764705,0,0,1.0,0.0
MX,5764607905748484260,Toluca,2024-08-14,14,15,136.722380952381,0.9179652777777777,15,0.08,null,0.14285714285714285,40.9547619047619,44.4590476190476,0.8144853875476493,0.008125
MX,5764607897607342927,Los Cabos,2024-08-29,8,13,205.1040540540541,0.7263520822065982,11,0.0,null,0.4,60.1181081081081,84.4843243243243,0.8666666666666667,0.017581246670218435
MX,5764607868737946955,Mexicali,2024-07-23,14,14,0,0.7781820728291317,13,0.0,null,0.0,0,0,0.7058823529411765,0.0
MX,5764607697983636430,Guadalajara,2024-08-02,14,12,0,0.74078216374269,10,0.0,null,0.0,0,0,1.0,0.0
MX,5764607909468833938,Puebla,2024-08-20,14,11,96,0.6443803418803419,11,0.0,null,0.36363636363636365,27,15.5,0.8064516129032258,0.0030257186081694403
MX,5764608066247723862,Chihuahua,2024-08-24,13,12,0,0.7642240215924427,12,0.0,null,0.0,0,0,0.96875,0.0
MX,5764608013198166592,Monterrey,2024-08-14,14,26,158.6712222222222,0.9790004759638269,26,0.0,null,0.6666666666666666,42.516,42.8161111111111,0.9355322338830585,0.013132934481249088
MX,5764608014380959439,Mexico City,2024-08-15,14,49,169.074674796748,0.6519947562358277,33,0.0,null,0.43089430894308944,51.6615853658537,57.1259349593496,1.0,0.011582843457435228
MX,5764607900472052475,Guadalajara,2024-08-17,14,5,198.82,0.20568497474747477,0,0.0,null,0.5,50.1,0,0.625,0.0102880658436214
MX,5764607842175421186,Tlaxcala,2024-08-22,14,78,162.7840235690236,0.7475608879948271,50,0.15384615384615385,null,0.27790432801822323,48.5664478114478,73.1149494949495,1.0,0.018290181174285776
MX,5764607992977427768,Mexico City,2024-09-02,4,2,0,0.9214930555555556,0,0.0,null,0.0,0,0,1.0,0.0
CO,5764607893027161492,Medell¨ªn,2024-08-23,14,13,23512.5625,0.9745852417302799,13,0.15789473684210525,null,0.6666666666666666,6537,24836.5625,1.0,0.005078720162519045
MX,5764607756406099007,Tlaxcala,2024-08-07,14,67,232.1962606232295,0.8524081971096896,67,0.011204481792717087,null,0.19621749408983452,64.0430311614731,56.9743342776204,0.9066666666666666,0.01372519200060832
MX,5764607899062766578,Durango,2024-08-26,11,0,0,0.0,0,0.0,null,0.0,0,0,1.0,0.0
CO,5764607965978690980,Bogot¨¢_ D.C.,2024-09-05,1,0,0,0.0,0,0.0,null,0.0,0,0,0.9107142857142857,0.0
MX,5764607864581393000,Mexico City,2024-08-12,14,13,165.2333333333333,0.9257366071428572,0,0.0,null,0.16666666666666666,41.4,0,1.0,0.002572898799313894
MX,5764607882331686119,Jaurez CHIH,2024-08-29,8,2,114,0.2898787878787879,0,0.5,null,0.5,22.5,0,0.18269230769230768,0.0034129692832764505
MX,5764608029576923673,San Luis Potosi,2024-08-14,14,154,147.8749429460581,0.9864766714766712,154,0.0,null,0.2810743285446596,35.7880342323651,46.1035062240664,1.0,0.018178630420138602
MX,5764607551266884127,Toluca,2024-07-26,14,0,0,0.0,0,0.0,null,0.0,0,0,0.8125,0.0
MX,5764607995435289880,Mexico City,2024-08-31,6,7,418.3,0.8553538764598284,0,0.0,null,0.0,120.3428571428571,16.4828571428571,1.0,0.004940014114326041
MX,5764607907568815168,Mexico City,2024-08-31,6,0,0,0.0,0,0.0,null,0.0,0,0,0.3888888888888889,0.0
MX,5764607902988634466,Mexico City,2024-08-01,14,33,159.7941666666667,0.9693441325132457,31,0.0,null,0.0,56.8805833333333,89.39275,0.9777777777777777,0.008832315885179893
MX,5764607536255467858,Monterrey,2024-08-13,14,17,150.0569230769231,0.7966460055096419,15,0.0,null,0.225,44.6942307692308,50.0580769230769,1.0,0.010379241516966068
MX,5764608064196708055,Guadalajara,2024-08-22,14,22,147.7463157894737,0.6762894834633965,15,0.0,null,0.06666666666666667,41.0202631578947,28.9965789473684,0.9324324324324325,0.007969639468690701
MX,5764607784151420226,Guadalajara,2024-08-09,14,0,0,0.0,0,0.0,null,0.0,0,0,1.0,0.0
MX,5764607916171329643,Coatzacoalcos,2024-08-08,14,4,219.992,0.1825739487995755,2,0.0,null,0.09090909090909091,68.256,101.504,0.8782608695652174,0.002891844997108155
MX,5764607870705076840,Toluca,2024-08-10,14,12,255.1,0.9241289437585735,12,0.25,null,0.625,70,10.9,0.8,0.00375234521575985
MX,5764607954394025133,Morelia,2024-08-29,8,16,152.0632307692308,0.5781290849673202,14,0.0,null,0.03225806451612903,42.6184615384615,83.4163076923077,1.0,0.012595419847328244
